id,label
SNI2007_382,behandling och bortskaffande av avfall
SNI2007_383,återvinning
SNI2007_390,"sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning"
SNI2007_411,utformning av byggprojekt
SNI2007_412,byggande av bostadshus och andra byggnader
SNI2007_421,anläggning av vägar och järnvägar
SNI2007_422,allmännyttiga anläggningsarbeten
SNI2007_429,andra anläggningsarbeten
SNI2007_431,rivning av hus samt mark- och grundarbeten
SNI2007_432,"elinstallationer, vvs-arbeten och andra bygginstallationer"
SNI2007_433,slutbehandling av byggnader
SNI2007_439,annan specialiserad bygg- och anläggningsverksamhet
SNI2007_451,handel med motorfordon utom motorcyklar
SNI2007_452,underhåll och reparation av motorfordon utom motorcyklar
SNI2007_453,handel med reservdelar och tillbehör till motorfordon utom motorcyklar
SNI2007_454,handel med och service av motorcyklar inklusive reservdelar och tillbehör
SNI2007_461,provisionshandel utom med motorfordon
SNI2007_462,partihandel med jordbruksråvaror och levande djur
SNI2007_463,"partihandel med livsmedel, drycker och tobak"
SNI2007_464,partihandel med hushållsvaror
SNI2007_465,partihandel med informations- och kommunikationsutrustning
SNI2007_466,partihandel med övriga maskiner och övrig utrustning
SNI2007_467,annan specialiserad partihandel
SNI2007_469,övrig partihandel
SNI2007_471,detaljhandel med brett sortiment
SNI2007_472,"specialiserad butikshandel med livsmedel, drycker och tobak"
SNI2007_473,specialiserad detaljhandel med drivmedel
SNI2007_474,specialiserad butikshandel med informations- och kommunikationsutrustning
SNI2007_475,specialiserad butikshandel med heminredningsartiklar och husgeråd
SNI2007_476,specialiserad butikshandel med kultur- och fritidsartiklar
SNI2007_477,övrig specialiserad butikshandel med hushållsvaror
SNI2007_478,torg- och marknadshandel
SNI2007_479,"detaljhandel ej i butik, på torg eller marknad"
SNI2007_491,"järnvägstransport, passagerartrafik"
SNI2007_492,"järnvägstransport, godstrafik"
SNI2007_493,"annan landtransport, passagerartrafik"
SNI2007_494,"vägtransport, godstrafik och flyttjänster"
SNI2007_495,transport i rörsystem
SNI2007_501,"havs- och kustsjöfart, passagerartrafik"
SNI2007_502,"havs- och kustsjöfart, godstrafik"
SNI2007_503,"sjöfart på inre vattenvägar, passagerartrafik"
SNI2007_504,"sjöfart på inre vattenvägar, godstrafik"
SNI2007_511,"lufttransport, passagerartrafik"
SNI2007_512,"lufttransport, godstrafik och rymdfart"
SNI2007_521,magasinering och varulagring
SNI2007_522,stödtjänster till transport
SNI2007_531,postbefordran via nationella posten
SNI2007_532,annan postbefordran samt kurirverksamhet
SNI2007_551,hotellverksamhet
SNI2007_552,semesterbostäder och annan korttidsinkvartering
SNI2007_553,campingplatsverksamhet
SNI2007_559,annan logiverksamhet
SNI2007_561,restaurangverksamhet
SNI2007_562,cateringverksamhet
SNI2007_563,barverksamhet
SNI2007_581,utgivning av böcker och tidskrifter och annan förlagsverksamhet
SNI2007_582,utgivning av programvara
SNI2007_591,"film-, video- och tv-programverksamhet"
SNI2007_592,ljudinspelning och fonogramutgivning
SNI2007_601,sändning av radioprogram
SNI2007_602,planering av tv-program och sändningsverksamhet
SNI2007_611,trådbunden telekommunikation
SNI2007_612,trådlös telekommunikation
SNI2007_613,telekommunikation via satellit
SNI2007_619,annan telekommunikation
SNI2007_620,"dataprogrammering, datakonsultverksamhet o.d."
SNI2007_631,"databehandling, hosting o.d.; webbportaler"
SNI2007_639,andra informationstjänster
SNI2007_641,monetär finansförmedling
SNI2007_642,holdingverksamhet
SNI2007_643,fonder och liknande finansiella enheter
SNI2007_649,andra finansiella tjänster utom försäkring och pensionsfondsverksamhet
SNI2007_651,försäkring
SNI2007_652,återförsäkring
SNI2007_653,pensionsfondsverksamhet
SNI2007_661,stödtjänster till finansiella tjänster utom försäkring och pensionsfondsverksamhet
SNI2007_662,stödtjänster till försäkrings- och pensionsfondsverksamhet
SNI2007_663,fondförvaltning
SNI2007_681,handel med egna fastigheter
SNI2007_682,uthyrning och förvaltning av egna eller arrenderade fastigheter
SNI2007_683,fastighetsförmedling och fastighetsförvaltning på uppdrag
SNI2007_691,juridisk verksamhet
SNI2007_692,"redovisning och bokföring, revision, skatterådgivning"
SNI2007_701,verksamheter som utövas av huvudkontor
SNI2007_702,konsulttjänster till företag
SNI2007_711,arkitekt- och teknisk konsultverksamhet o.d.
SNI2007_712,teknisk provning och analys
SNI2007_721,naturvetenskaplig och teknisk forskning och utveckling
SNI2007_722,samhällsvetenskaplig och humanistisk forskning och utveckling
SNI2007_731,reklamverksamhet
SNI2007_732,marknads- och opinionsundersökning
SNI2007_741,specialiserad designverksamhet
SNI2007_742,fotoverksamhet
SNI2007_743,översättning och tolkning
SNI2007_749,"övrig verksamhet inom juridik, ekonomi, vetenskap och teknik"
SNI2007_750,veterinärverksamhet
SNI2007_771,uthyrning och leasing av motorfordon
SNI2007_772,uthyrning och leasing av hushållsartiklar och varor för personligt bruk
SNI2007_773,uthyrning och leasing av annan utrustning och andra maskiner och materiella tillgångar
SNI2007_774,"leasing av immateriell egendom och liknande produkter, med undantag för upphovsrättsskyddade verk"
SNI2007_781,arbetsförmedling och rekrytering
SNI2007_782,personaluthyrning
SNI2007_783,övrigt tillhandahållande av personalfunktioner
SNI2007_791,resetjänster
SNI2007_799,turist- och bokningsservice
SNI2007_801,säkerhetsverksamhet
SNI2007_802,säkerhetssystemtjänster
SNI2007_803,spanings- och detektivverksamhet
SNI2007_811,fastighetsrelaterade stödtjänster
SNI2007_812,rengöring och lokalvård
SNI2007_813,skötsel och underhåll av grönytor
SNI2007_821,kontorstjänster
SNI2007_822,callcenterverksamhet
SNI2007_823,arrangemang av kongresser och mässor
SNI2007_829,andra företagstjänster
SNI2007_841,offentlig förvaltning
SNI2007_842,offentliga tjänster
SNI2007_843,obligatorisk socialförsäkring
SNI2007_851,förskoleutbildning
SNI2007_852,grundskoleutbildning
SNI2007_853,gymnasial utbildning
SNI2007_854,eftergymnasial utbildning
SNI2007_855,vuxenutbildning och övrig utbildning
SNI2007_856,stödverksamhet för utbildningsväsendet
SNI2007_861,sluten sjukvård
SNI2007_862,"öppen hälso- och sjukvård, tandvård"
SNI2007_869,annan hälso- och sjukvård
SNI2007_871,boende med sjuksköterskevård
SNI2007_872,"boende med särskild service för personer med utvecklingsstörning, psykiska funktionshinder eller missbruksproblem"
SNI2007_873,vård och omsorg i särskilda boendeformer för äldre och funktionshindrade personer
SNI2007_879,annan vård och omsorg med boende
SNI2007_881,öppna sociala insatser för äldre och funktionshindrade personer
SNI2007_889,andra öppna sociala insatser
SNI2007_900,konstnärlig och kulturell verksamhet samt underhållningsverksamhet
SNI2007_910,"biblioteks-, arkiv- och museiverksamhet m.m."
SNI2007_920,spel- och vadhållningsverksamhet
SNI2007_931,sportverksamhet
SNI2007_932,fritids- och nöjesverksamhet
SNI2007_941,"intressebevakning inom bransch-, arbetsgivar- och yrkesorganisationer"
SNI2007_942,intressebevakning inom arbetstagarorganisationer
SNI2007_949,verksamhet i religiösa samfund och i andra intresseorganisationer
SNI2007_951,reparation av datorer och kommunikationsutrustning
SNI2007_952,reparation av hushållsartiklar och personliga artiklar
SNI2007_960,andra konsumenttjänster
SNI2007_970,förvärvsarbete i hushåll
SNI2007_981,hushållens produktion av diverse varor för eget bruk
SNI2007_982,hushållens produktion av diverse tjänster för eget bruk
SNI2007_990,"verksamhet vid internationella organisationer, utländska ambassader o.d."
