id,label,parent
bra_11658,"Brott mot specialstraffrättsliga författningar, Brott mot miljöbalken (29 kap.), Artskydd inkl. grovt (2 b §)",bra_11655
bra_11659,"Brott mot specialstraffrättsliga författningar, Brott mot miljöbalken (29 kap.), Miljöfarlig eller olovlig kemikaliehantering (3, 3 a §)",bra_11655
bra_11660,"Brott mot specialstraffrättsliga författningar, Brott mot miljöbalken (29 kap.), Otillåten miljöverksamhet (4 §, 1-2 st.)",bra_11655
bra_11661,"Brott mot specialstraffrättsliga författningar, Brott mot miljöbalken (29 kap.), Otillåten avfallstransport (4 a § 1-15 p.)",bra_11655
bra_11662,"Brott mot specialstraffrättsliga författningar, Brott mot miljöbalken (29 kap.), Försvårande av miljökontroll (5 §)",bra_11655
bra_11663,"Brott mot specialstraffrättsliga författningar, Brott mot miljöbalken (29 kap.), Bristfällig miljöinformation (6 §)",bra_11655
bra_11664,"Brott mot specialstraffrättsliga författningar, Brott mot miljöbalken (29 kap.), Nedskräpning (7 §)",bra_11655
bra_11665,"Brott mot specialstraffrättsliga författningar, Brott mot miljöbalken (29 kap.), Övriga brott mot miljöbalken (8 §) m.m.",bra_11655
bra_11690,"Brott mot specialstraffrättsliga författningar, Brott mot bidragsbrottslagen, Mot Försäkringskassan",bra_11689
bra_11691,"Brott mot specialstraffrättsliga författningar, Brott mot bidragsbrottslagen, Mot kommunerna",bra_11689
bra_11692,"Brott mot specialstraffrättsliga författningar, Brott mot bidragsbrottslagen, Mot a-kassorna och Arbetsförmedlningen",bra_11689
bra_11693,"Brott mot specialstraffrättsliga författningar, Brott mot bidragsbrottslagen, Mot PPM, CSN, och Migrationsverket",bra_11689
bra_11695,"Brott mot specialstraffrättsliga författningar, Lag om straff för smuggling (3-14 §) , Smugglingsbrott/olovlig in- och utförsel (ej narkotika) (3-5, 7 §)",bra_11694
bra_11696,"Brott mot specialstraffrättsliga författningar, Lag om straff för smuggling (3-14 §) , Narkotikasmuggling/olovlig in- och utförsel av narkotika (6, 7 §) ",bra_11694
bra_11697,"Brott mot specialstraffrättsliga författningar, Lag om straff för smuggling (3-14 §) , Tullbrott och vårdslös tullredovisning (8-11 §)",bra_11694
bra_11698,"Brott mot specialstraffrättsliga författningar, Lag om straff för smuggling (3-14 §) , Olovlig befattning med smuggelgods (12-13 §)",bra_11694
bra_13064,"Brott mot specialstraffrättsliga författningar, Alkohollagen (10 kap.), Olovlig försäljning av teknisk sprit m.m. (fr.o.m. 2011-01)",bra_11701
bra_11702,"Brott mot specialstraffrättsliga författningar, Alkohollagen (10 kap.), Olovlig sprittillverkning m.m. (1 § 1 p., 2 , 4 §)",bra_11701
bra_11703,"Brott mot specialstraffrättsliga författningar, Alkohollagen (10 kap.), Förvärv/innehav av olovligt tillv. sprit/mäsk avsedd för olovlig sprittillv. (1 § 2 p., 4 §)",bra_11701
bra_11704,"Brott mot specialstraffrättsliga författningar, Alkohollagen (10 kap.), Olovlig försäljning inkl. grov, innehav, olovligt anskaffande av alkoholdrycker (3, 4, 6 §)",bra_11701
bra_11705,"Brott mot specialstraffrättsliga författningar, Alkohollagen (10 kap.), Olovlig vin-, starköl-, öltillverkning (5 §)",bra_11701
bra_11706,"Brott mot specialstraffrättsliga författningar, Alkohollagen (10 kap.), Olovlig dryckeshantering (7, 9 §)",bra_11701
bra_5077,"Brott mot specialstraffrättsliga författningar, Vapenlagen (9 kap. 1-2 §), Vapenbrott; innehav av annat vapen (1 §), grovt brott, synnerligen grovt brott",bra_11708
bra_5070,"Brott mot specialstraffrättsliga författningar, Vapenlagen (9 kap. 1-2 §), Vapenbrott; överlåtelse, utlåning av skjutvapen (1 §)",bra_11708
bra_5072,"Brott mot specialstraffrättsliga författningar, Vapenlagen (9 kap. 1-2 §), Vapenbrott; innehav av jaktvapen (1 §), ej grovt brott",bra_11708
bra_5073,"Brott mot specialstraffrättsliga författningar, Vapenlagen (9 kap. 1-2 §), Vapenbrott; innehav av annat vapen (1 §), ej grovt brott",bra_11708
bra_5074,"Brott mot specialstraffrättsliga författningar, Vapenlagen (9 kap. 1-2 §), Vapenbrott; överlåtelse, utlåning av skjutvapen (1 §), ej grovt brott",bra_11708
bra_5075,"Brott mot specialstraffrättsliga författningar, Vapenlagen (9 kap. 1-2 §), Vapenbrott; innehav av pistol, revolver, kpist (1 §), grovt brott, synnerligen grovt brott",bra_11708
bra_5076,"Brott mot specialstraffrättsliga författningar, Vapenlagen (9 kap. 1-2 §), Vapenbrott; innehav av jaktvapen (1 §), grovt brott, synnerligen grovt brott",bra_11708
bra_5078,"Brott mot specialstraffrättsliga författningar, Vapenlagen (9 kap. 1-2 §), Vapenbrott; överlåtelse, utlåning av skjutvapen (1 §), grovt brott, synnerligen grovt brott",bra_11708
bra_11709,"Brott mot specialstraffrättsliga författningar, Vapenlagen (9 kap. 1-2 §), Vapenbrott; innehav av pistol, revolver, kpist (1 §)",bra_11708
bra_11710,"Brott mot specialstraffrättsliga författningar, Vapenlagen (9 kap. 1-2 §), Vapenbrott; innehav av jaktvapen (1 §)",bra_11708
bra_11711,"Brott mot specialstraffrättsliga författningar, Vapenlagen (9 kap. 1-2 §), Vapenbrott; innehav av annat vapen (1 §)",bra_11708
bra_11712,"Brott mot specialstraffrättsliga författningar, Vapenlagen (9 kap. 1-2 §), Annat brott mot Vapenlagen (1 b, 2 §)",bra_11708
bra_5071,"Brott mot specialstraffrättsliga författningar, Vapenlagen (9 kap. 1-2 §), Vapenbrott; innehav av pistol, revolver, kpist (1 §), ej grovt brott",bra_11708
bra_11715,"Brott mot specialstraffrättsliga författningar, Jaktlagen (43-44, 46 §), Illegal rovdjursjakt (varg, björn, järv, lodjur och kungsörn)",bra_11714
bra_11716,"Brott mot specialstraffrättsliga författningar, Jaktlagen (43-44, 46 §), Övriga brott mot jaktlagen",bra_11714
bra_5079,"Brott mot specialstraffrättsliga författningar, Utlänningslagen (20 kap.), Uppehåller sig i Sverige trots beslut om utvisning (2 §)",bra_11720
bra_5080,"Brott mot specialstraffrättsliga författningar, Utlänningslagen (20 kap.), Har utlänning anställd som inte har rätt att vistas i Sverige eller saknar arb.tillst. (5 §)",bra_11720
bra_11721,"Brott mot specialstraffrättsliga författningar, Utlänningslagen (20 kap.), Människosmuggling (8 §) ",bra_11720
bra_11722,"Brott mot specialstraffrättsliga författningar, Utlänningslagen (20 kap.), Organiserande av människosmuggling (9 §)",bra_11720
bra_11723,"Brott mot specialstraffrättsliga författningar, Utlänningslagen (20 kap.), Övriga brott mot utlänningslagen (4, 6, 7 §)",bra_11720
bra_11846,"Brott mot specialstraffrättsliga författningar, Lagen om kontaktförbud/besöksförbud, Överträdelse av kontaktförbud (24 §)",bra_11724
bra_11847,"Brott mot specialstraffrättsliga författningar, Lagen om kontaktförbud/besöksförbud, Hindrande av elektronisk övervakning (25 §)",bra_11724
bra_13035,"Brott mot specialstraffrättsliga författningar, Lagen om förbud mot vissa dopningsmedel (3 §), Överlåtelse m.m. (2-3 a §)",bra_11726
bra_13036,"Brott mot specialstraffrättsliga författningar, Lagen om förbud mot vissa dopningsmedel (3 §), Innehav (2-3 a §)",bra_11726
bra_13037,"Brott mot specialstraffrättsliga författningar, Lagen om förbud mot vissa dopningsmedel (3 §), Eget bruk (2-3 a §)",bra_11726
bra_13038,"Brott mot specialstraffrättsliga författningar, Lagen om förbud mot vissa dopningsmedel (3 §), Framställning (2-3 a §)",bra_11726
bra_11730,"Brott mot specialstraffrättsliga författningar, Sjölagen (20 kap.), Sjöfylleri (4, 5 §)",bra_11729
bra_11731,"Brott mot specialstraffrättsliga författningar, Sjölagen (20 kap.), Övriga brott mot sjölagen (1, 2, 6-9 §)",bra_11729
bra_11735,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Vållande till kroppsskada/sjukdom, ej i samband med trafikolycka (8, 10 §), I samband med arbetsolycka",bra_11734
bra_11736,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Vållande till kroppsskada/sjukdom, ej i samband med trafikolycka (8, 10 §), Övriga fall",bra_11734
bra_11741,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Framkallande av fara för annan (9, 10 §), Fara som framkallats för arbetstagare",bra_11740
bra_11742,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Framkallande av fara för annan (9, 10 §), Övriga fall",bra_11740
bra_13078,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot barn under 15 år, Mot flicka under 15 år",bra_11772
bra_13079,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot barn under 15 år, Mot pojke under 15 år",bra_11772
bra_13080,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot barn 15-17 år, Mot flicka 15-17 år",bra_11772
bra_13081,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot barn 15-17 år, Mot pojke 15-17 år",bra_11772
bra_13082,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot person 18 år eller äldre, Mot kvinna 18 år eller äldre",bra_11772
bra_13083,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot person 18 år eller äldre, Mot man 18 år eller äldre",bra_11772
bra_13190,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot person 15 år eller äldre",bra_11772
bra_11773,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Exhibitionism (blottning)",bra_11772
bra_11774,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande",bra_11772
bra_11775,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot barn under 15 år",bra_11772
bra_11776,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot barn 15-17 år",bra_11772
bra_11777,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot person 18 år eller äldre",bra_11772
bra_11789,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av icke motordrivet fortskaffningsmedel (1, 2, 4 §), Cykel",bra_11788
bra_11790,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av icke motordrivet fortskaffningsmedel (1, 2, 4 §), Båt ",bra_11788
bra_11791,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av icke motordrivet fortskaffningsmedel (1, 2, 4 §), Annat icke motordrivet fortskaffningsmedel",bra_11788
bra_12997,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Försök till mord eller dråp (1, 2 §), Mot kvinna/flicka",bra_11802
bra_12998,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Försök till mord eller dråp (1, 2 §), Mot man/pojke ",bra_11802
bra_12999,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Försök till mord eller dråp (1, 2 §), Mot kvinna/flicka, Med användning av skjutvapen",bra_11802
bra_13000,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Försök till mord eller dråp (1, 2 §), Mot man/pojke , Med användning av skjutvapen",bra_11802
bra_13001,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Försök till mord eller dråp (1, 2 §), Mot kvinna/flicka, Utan användning av skjutvapen",bra_11802
bra_13002,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Försök till mord eller dråp (1, 2 §), Mot man/pojke , Utan användning av skjutvapen",bra_11802
bra_13003,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Försök till mord eller dråp (1, 2 §), Mot samtliga personer (även där kön är okänt)",bra_11802
bra_13004,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Försök till mord eller dråp (1, 2 §), Mot samtliga personer (även där kön är okänt), Med användning av skjutvapen",bra_11802
bra_13005,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Försök till mord eller dråp (1, 2 §), Mot samtliga personer (även där kön är okänt), Utan användning av skjutvapen",bra_11802
bra_12547,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år",bra_12140
bra_12548,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 15-17 år",bra_12140
bra_12549,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 18 år och äldre",bra_12140
bra_12550,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 18 år och äldre",bra_12140
bra_12551,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 15 år och äldre",bra_12140
bra_12552,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre ",bra_12140
bra_12553,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Utomhus",bra_12140
bra_12554,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år, Utomhus",bra_12140
bra_12555,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 15-17 år, Utomhus",bra_12140
bra_12556,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 18 år och äldre, Utomhus",bra_12140
bra_12557,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 18 år och äldre, Utomhus",bra_12140
bra_12558,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 15 år och äldre, Utomhus",bra_12140
bra_12559,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre , Utomhus",bra_12140
bra_12560,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Inomhus",bra_12140
bra_12561,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år, Inomhus",bra_12140
bra_12562,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 15-17 år, Inomhus",bra_12140
bra_12563,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 18 år och äldre, Inomhus",bra_12140
bra_12564,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 18 år och äldre, Inomhus",bra_12140
bra_12565,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 15 år och äldre, Inomhus",bra_12140
bra_12566,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre , Inomhus",bra_12140
bra_12567,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Utomhus, Obekant med offret",bra_12140
bra_12568,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Inomhus, Obekant med offret",bra_12140
bra_12569,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år, Utomhus, Obekant med offret",bra_12140
bra_12570,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år, Inomhus, Obekant med offret",bra_12140
bra_12571,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 15-17 år, Utomhus, Obekant med offret",bra_12140
bra_12572,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 15-17 år, Inomhus, Obekant med offret",bra_12140
bra_12573,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 18 år och äldre, Utomhus, Obekant med offret",bra_12140
bra_12574,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 18 år och äldre, Inomhus, Obekant med offret",bra_12140
bra_12575,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 18 år och äldre, Utomhus, Obekant med offret",bra_12140
bra_12576,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 18 år och äldre, Inomhus, Obekant med offret",bra_12140
bra_12577,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 15 år och äldre, Utomhus, Obekant med offret",bra_12140
bra_12578,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 15 år och äldre, Inomhus, Obekant med offret",bra_12140
bra_12579,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre , Utomhus, Obekant med offret",bra_12140
bra_12580,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre , Inomhus, Obekant med offret",bra_12140
bra_12581,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Utomhus, Bekant med offret",bra_12140
bra_12582,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Inomhus, Bekant med offret",bra_12140
bra_12584,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år, Utomhus, Bekant med offret",bra_12140
bra_12585,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år, Inomhus, Bekant med offret",bra_12140
bra_12586,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 15-17 år, Utomhus, Bekant med offret",bra_12140
bra_12587,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 15-17 år, Inomhus, Bekant med offret",bra_12140
bra_12588,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 18 år och äldre, Utomhus, Bekant med offret",bra_12140
bra_12589,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 18 år och äldre, Inomhus, Bekant med offret",bra_12140
bra_12590,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 18 år och äldre, Utomhus, Bekant med offret",bra_12140
bra_12591,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 18 år och äldre, Inomhus, Bekant med offret",bra_12140
bra_12592,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 15 år och äldre, Utomhus, Bekant med offret",bra_12140
bra_12593,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot kvinna 15 år och äldre, Inomhus, Bekant med offret",bra_12140
bra_12594,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre , Utomhus, Bekant med offret",bra_12140
bra_12595,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot man 15 år och äldre , Inomhus, Bekant med offret",bra_12140
bra_12596,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Utomhus, Obekant med offret, Mot flicka 0-6 år",bra_12140
bra_12597,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Utomhus, Bekant med offret, Mot flicka 0-6 år",bra_12140
bra_12598,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Inomhus, Obekant med offret, Mot flicka 0-6 år",bra_12140
bra_12599,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Inomhus, Bekant med offret, Mot flicka 0-6 år",bra_12140
bra_12600,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Utomhus, Obekant med offret, Mot pojke 0-6 år",bra_12140
bra_12601,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Utomhus, Bekant med offret, Mot pojke 0-6 år",bra_12140
bra_12602,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Inomhus, Obekant med offret, Mot pojke 0-6 år",bra_12140
bra_12603,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 0-6 år, Inomhus, Bekant med offret, Mot pojke 0-6 år",bra_12140
bra_12604,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år, Utomhus, Obekant med offret, Mot flicka 7-14 år",bra_12140
bra_12605,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år, Utomhus, Bekant med offret, Mot flicka 7-14 år",bra_12140
bra_12606,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år, Inomhus, Obekant med offret, Mot flicka 7-14 år",bra_12140
bra_12607,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år, Inomhus, Bekant med offret, Mot flicka 7-14 år",bra_12140
bra_12608,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år, Utomhus, Obekant med offret, Mot pojke 7-14 år",bra_12140
bra_12609,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år, Utomhus, Bekant med offret, Mot pojke 7-14 år",bra_12140
bra_12610,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 3 kap. Brott mot liv och hälsa, Misshandel inkl. grov (5, 6 §), Indelat efter ålder, Mot barn 7-14 år, Inomhus, Obekant med offret, Mot pojke 7-14 år",bra_12140
