id,label,municipality,parent,school_level
14508922,"Lars Kaggskolan 2 TE, VF",Kalmar kommun,Kalmar kommun,secondary_school
89409574,Lars Kaggskolan 3 IM,Kalmar kommun,Kalmar kommun,secondary_school
69629086,"Lars Kaggskolan 4 BA, EE, FT",Kalmar kommun,Kalmar kommun,secondary_school
95700485,Lars-Erik Larssongymnasiet,Lunds kommun,Lunds kommun,secondary_school
52705247,Lejongymnasiet,Kristianstads kommun,Kristianstads kommun,secondary_school
44417214,Leksands gymnasium,Leksands kommun,Leksands kommun,secondary_school
25025681,"Lerums Gymnasium, skolenhet 1",Lerums kommun,Lerums kommun,secondary_school
88776535,"Lerums Gymnasium, skolenhet 2",Lerums kommun,Lerums kommun,secondary_school
29351272,"Lerums Gymnasium, skolenhet 3",Lerums kommun,Lerums kommun,secondary_school
49488344,"Lerums Gymnasium, skolenhet 4",Lerums kommun,Lerums kommun,secondary_school
74408578,"Lerums Gymnasium, skolenhet 5",Lerums kommun,Lerums kommun,secondary_school
75395882,Lessebo Gymnasium,Lessebo kommun,Lessebo kommun,secondary_school
92479923,Lichron Teknikgymnasium Gnosjö,Gnosjö kommun,Gnosjö kommun,secondary_school
75027822,Lichron Teknikgymnasium Skövde,Skövde kommun,Skövde kommun,secondary_school
60919765,Lichron Teknikgymnasium Värnamo,Värnamo kommun,Värnamo kommun,secondary_school
67036156,Lichron TeknikgymnasiumTrollhättan,Trollhättans kommun,Trollhättans kommun,secondary_school
90240730,"Liljaskolan, sektor A",Vännäs kommun,Vännäs kommun,secondary_school
84908877,"Liljaskolan, sektor B",Vännäs kommun,Vännäs kommun,secondary_school
78389879,"Liljaskolan, sektor C",Vännäs kommun,Vännäs kommun,secondary_school
97752911,"Liljaskolan, sektor D",Vännäs kommun,Vännäs kommun,secondary_school
48452912,"Liljaskolan, sektor E",Vännäs kommun,Vännäs kommun,secondary_school
59409052,Liljeholmens gymnasium 59409052,Stockholms kommun,Stockholms kommun,secondary_school
83374651,Lilla Akademiens Musikgymn.,Stockholms kommun,Stockholms kommun,secondary_school
65662401,Lillerudsgymnasiet,Karlstads kommun,Karlstads kommun,secondary_school
38400227,Lindengymnasiet,Katrineholms kommun,Katrineholms kommun,secondary_school
75082280,Lindeskolan LS 1,Lindesbergs kommun,Lindesbergs kommun,secondary_school
75914181,Lindeskolan LS 2,Lindesbergs kommun,Lindesbergs kommun,secondary_school
39302565,Lindeskolan LS 3,Lindesbergs kommun,Lindesbergs kommun,secondary_school
96818167,Lindeskolan LS 4,Lindesbergs kommun,Lindesbergs kommun,secondary_school
11274830,Lindholmens tekn gymnasium 1,Göteborgs kommun,Göteborgs kommun,secondary_school
51321260,Lindholmens tekn gymnasium 2,Göteborgs kommun,Göteborgs kommun,secondary_school
96279444,Lindholmens tekn gymnasium 3,Göteborgs kommun,Göteborgs kommun,secondary_school
96921118,Lindholmens tekniska gymnasium 5,Göteborgs kommun,Göteborgs kommun,secondary_school
45600034,Linnégymnasiet,Uppsala kommun,Uppsala kommun,secondary_school
84010916,Linnéskolan,Uppsala kommun,Uppsala kommun,secondary_school
54839753,Ljungby Fria Gymnasium,Ljungby kommun,Ljungby kommun,secondary_school
23164911,Lugnetgymnasiet RO1,Falu kommun,Falu kommun,secondary_school
24008049,Lugnetgymnasiet RO2,Falu kommun,Falu kommun,secondary_school
72661886,Lugnetgymnasiet RO3,Falu kommun,Falu kommun,secondary_school
84098842,"Luleå Gymnasieskola, skolenhet J",Luleå kommun,Luleå kommun,secondary_school
31740319,"Luleå gymnasieskola, skolenhet A",Luleå kommun,Luleå kommun,secondary_school
10129345,"Luleå gymnasieskola, skolenhet B",Luleå kommun,Luleå kommun,secondary_school
17944628,"Luleå gymnasieskola, skolenhet C",Luleå kommun,Luleå kommun,secondary_school
82826083,"Luleå gymnasieskola, skolenhet D",Luleå kommun,Luleå kommun,secondary_school
94468610,"Luleå gymnasieskola, skolenhet E",Luleå kommun,Luleå kommun,secondary_school
94090461,"Luleå gymnasieskola, skolenhet F",Luleå kommun,Luleå kommun,secondary_school
12954099,"Luleå gymnasieskola, skolenhet G",Luleå kommun,Luleå kommun,secondary_school
80931789,"Luleå gymnasieskola, skolenhet H",Luleå kommun,Luleå kommun,secondary_school
57777751,Lunagymnasiet,Lidingö kommun,Lidingö kommun,secondary_school
59599256,Lundellska skolan,Uppsala kommun,Uppsala kommun,secondary_school
28267726,Lunds Dans- o Musikalgymnasium,Lunds kommun,Lunds kommun,secondary_school
28848709,Lunds Fordonstekniska Gymn.,Lunds kommun,Lunds kommun,secondary_school
30167976,Lundsbergs gymnasieskola,Storfors kommun,Storfors kommun,secondary_school
50104466,Luspengymnasiet,Storumans kommun,Storumans kommun,secondary_school
34838015,Lärcentrum,Robertsfors kommun,Robertsfors kommun,secondary_school
93221031,Lärlingsgymnasiet i Ale,Ale kommun,Ale kommun,secondary_school
15100079,Lärlingsgymnasiet i Håby,Munkedals kommun,Munkedals kommun,secondary_school
40308112,Löfströms gymnasium,Sundbybergs kommun,Sundbybergs kommun,secondary_school
71353314,Magelungens Gymnasium Danvikstull,Nacka kommun,Nacka kommun,secondary_school
69271071,Magelungens Gymnasium Jönköping,Jönköpings kommun,Jönköpings kommun,secondary_school
45466628,Magelungens Gymnasium Uppsala,Uppsala kommun,Uppsala kommun,secondary_school
24147242,Magelungens gymnasium Södermalm,Stockholms kommun,Stockholms kommun,secondary_school
92949043,Magnus Åbergsgymnasiet 1,Trollhättans kommun,Trollhättans kommun,secondary_school
92818240,Magnus Åbergsgymnasiet 2,Trollhättans kommun,Trollhättans kommun,secondary_school
92712591,Magnus Åbergsgymnasiet 3,Trollhättans kommun,Trollhättans kommun,secondary_school
92608619,Magnus Åbergsgymnasiet 4,Trollhättans kommun,Trollhättans kommun,secondary_school
27964873,"Malenagymnasiet, Rektorsområde 1",Sjöbo kommun,Sjöbo kommun,secondary_school
63931325,Malgomajskolan,Vilhelmina kommun,Vilhelmina kommun,secondary_school
30361243,Malmö Borgarskola Ro 1,Malmö kommun,Malmö kommun,secondary_school
42123195,Malmö Borgarskola Ro 2,Malmö kommun,Malmö kommun,secondary_school
13533663,Malmö Borgarskola Ro 3,Malmö kommun,Malmö kommun,secondary_school
24476550,Malmö Borgarskola Ro 4,Malmö kommun,Malmö kommun,secondary_school
25596917,Malmö Idrottsgymnasium Ro1,Malmö kommun,Malmö kommun,secondary_school
65722876,Malmö Latinskola Ro 1,Malmö kommun,Malmö kommun,secondary_school
40610473,Malmö Latinskola Ro 2,Malmö kommun,Malmö kommun,secondary_school
15244697,Malmö Latinskola Ro 3,Malmö kommun,Malmö kommun,secondary_school
20984584,Malmö Lärlingscenter Ro1,Malmö kommun,Malmö kommun,secondary_school
68381790,Malung-Sälens gymnasieskola,Malung-Sälens kommun,Malung-Sälens kommun,secondary_school
73138140,Malå gymnasieskola,Malå kommun,Malå kommun,secondary_school
82814120,Marina läroverket i Danderyd,Danderyds kommun,Danderyds kommun,secondary_school
16956086,Marks Gymnasieskola,Marks kommun,Marks kommun,secondary_school
86327236,Martin Koch-gymnasiet,Hedemora kommun,Hedemora kommun,secondary_school
29449669,MediaGymnasiet i Nacka Strand,Nacka kommun,Nacka kommun,secondary_school
97868185,"Mediateknikerutbildningen, MTU",Linköpings kommun,Linköpings kommun,secondary_school
95046058,Mega Musik gymnasium,Helsingborgs kommun,Helsingborgs kommun,secondary_school
51131594,Midgårdsskolan ESBIL,Umeå kommun,Umeå kommun,secondary_school
89680395,Midgårdsskolan ESDAN,Umeå kommun,Umeå kommun,secondary_school
53696633,Midgårdsskolan ESEST,Umeå kommun,Umeå kommun,secondary_school
45580855,Midgårdsskolan ESFILVE,Umeå kommun,Umeå kommun,secondary_school
27440210,Midgårdsskolan ESMUS,Umeå kommun,Umeå kommun,secondary_school
62758285,Midgårdsskolan ESTEA,Umeå kommun,Umeå kommun,secondary_school
52834190,Midgårdsskolan IB,Umeå kommun,Umeå kommun,secondary_school
16218090,Midgårdsskolan NA,Umeå kommun,Umeå kommun,secondary_school
61197669,Midgårdsskolan RL,Umeå kommun,Umeå kommun,secondary_school
64667996,Midgårdsskolan SA,Umeå kommun,Umeå kommun,secondary_school
17812651,Midgårdsskolan VO,Umeå kommun,Umeå kommun,secondary_school
17675502,Midsommarkransens gy 17675502,Stockholms kommun,Stockholms kommun,secondary_school
75600007,Midsommarkransens gy 75600007,Stockholms kommun,Stockholms kommun,secondary_school
82060950,"Mikael Elias Gymnasium, Eskilstuna",Eskilstuna kommun,Eskilstuna kommun,secondary_school
19981611,"Mikael Elias Gymnasium, Falun",Falu kommun,Falu kommun,secondary_school
40690520,"Mikael Elias Gymnasium, Göteborg",Göteborgs kommun,Göteborgs kommun,secondary_school
30458073,"Mikael Elias Gymnasium, Karlskrona",Karlskrona kommun,Karlskrona kommun,secondary_school
49141105,"Mikael Elias Gymnasium, Sollentuna",Sollentuna kommun,Sollentuna kommun,secondary_school
73812226,"Mikael Elias Gymnasium, Stockholm",Stockholms kommun,Stockholms kommun,secondary_school
21382451,"Mikael Elias Gymnasium, Sundsvall",Sundsvalls kommun,Sundsvalls kommun,secondary_school
65833454,"Mikael Elias Gymnasium, Örnsköldsvik",Örnsköldsviks kommun,Örnsköldsviks kommun,secondary_school
97596286,"Milnergymnasiet BF, HV, VO",Kristianstads kommun,Kristianstads kommun,secondary_school
82718660,Mimers Gymnasium Täby,Täby kommun,Täby kommun,secondary_school
82193704,Mimers Hus Gymnasium 1,Kungälvs kommun,Kungälvs kommun,secondary_school
66368167,Mimers Hus Gymnasium 2,Kungälvs kommun,Kungälvs kommun,secondary_school
55785999,Mimers Hus Gymnasium 3,Kungälvs kommun,Kungälvs kommun,secondary_school
51624696,Mimers Hus Gymnasium 4,Kungälvs kommun,Kungälvs kommun,secondary_school
78651862,Mimers Hus Gymnasium 5,Kungälvs kommun,Kungälvs kommun,secondary_school
56228505,Mimers Hus Gymnasium 6,Kungälvs kommun,Kungälvs kommun,secondary_school
57397381,Mimers Hus gymnasium Hugin,Kungälvs kommun,Kungälvs kommun,secondary_school
56947954,Mimers Hus gymnasium Munin,Kungälvs kommun,Kungälvs kommun,secondary_school
23544320,Minervagymnasium,Umeå kommun,Umeå kommun,secondary_school
31870541,Mjölby gymnasium 1,Mjölby kommun,Mjölby kommun,secondary_school
71160225,Mjölby gymnasium 2,Mjölby kommun,Mjölby kommun,secondary_school
67752682,Mjölby gymnasium 4,Mjölby kommun,Mjölby kommun,secondary_school
47884009,Mjölby gymnasium 5,Mjölby kommun,Mjölby kommun,secondary_school
98714145,Mjölnergymnasiet 1,Torsås kommun,Torsås kommun,secondary_school
44672598,"Mora gymnasium, ro 1",Mora kommun,Mora kommun,secondary_school
75340089,"Mora gymnasium, ro 2",Mora kommun,Mora kommun,secondary_school
63997677,"Mora gymnasium, ro 3",Mora kommun,Mora kommun,secondary_school
29700879,"Mora gymnasium, ro 4",Mora kommun,Mora kommun,secondary_school
61880907,Motorbranschens Tekniska gymn.,Göteborgs kommun,Göteborgs kommun,secondary_school
90003262,Motorsportsgymnasiet i Anderstorp,Gislaveds kommun,Gislaveds kommun,secondary_school
54946505,Mottagningsskola gymn,Jönköpings kommun,Jönköpings kommun,secondary_school
38544187,Munkagårdsgymnasiet,Varbergs kommun,Varbergs kommun,secondary_school
91011325,Munkebäcksgymnasiet,Göteborgs kommun,Göteborgs kommun,secondary_school
19300363,Munkebäcksgymnasiet 1,Göteborgs kommun,Göteborgs kommun,secondary_school
79729526,Munkebäcksgymnasiet 2,Göteborgs kommun,Göteborgs kommun,secondary_school
84230226,"Munkeröds utb.c., Stenungsund",Stenungsunds kommun,Stenungsunds kommun,secondary_school
66546423,Munkfors gymnasieskola,Munkfors kommun,Munkfors kommun,secondary_school
54481243,Musikkonservatoriet Falun,Falu kommun,Falu kommun,secondary_school
88956420,Mälardalens Ridgymnasium Gustavsberg,Värmdö kommun,Värmdö kommun,secondary_school
67628478,Mälardalens Tekniska Gymnasium,Södertälje kommun,Södertälje kommun,secondary_school
16254424,Mälargymnasiet,Järfälla kommun,Järfälla kommun,secondary_school
10924758,Möckelngymnasiet Degerfors,Degerfors kommun,Degerfors kommun,secondary_school
48931433,Möckelngymnasiet Ro 2,Karlskoga kommun,Karlskoga kommun,secondary_school
97270136,Möckelngymnasiet Ro 3,Karlskoga kommun,Karlskoga kommun,secondary_school
19909435,Möckelngymnasiet Ro 4,Karlskoga kommun,Karlskoga kommun,secondary_school
16702464,Mönsteråsgymnasiet,Mönsterås kommun,Mönsterås kommun,secondary_school
17743836,"NT-gymnasiet, Järfälla",Järfälla kommun,Järfälla kommun,secondary_school
15278518,NTI Handelsgymnasiet Stockholm,Stockholms kommun,Stockholms kommun,secondary_school
97382366,NTI Mediegymnasiet,Göteborgs kommun,Göteborgs kommun,secondary_school
50644850,NTI Vetenskapsgymnasiet,Stockholms kommun,Stockholms kommun,secondary_school
35006050,NTI-Gymnasiet Göteborg,Göteborgs kommun,Göteborgs kommun,secondary_school
30341162,NTI-gymnasiet Eskilstuna,Eskilstuna kommun,Eskilstuna kommun,secondary_school
36680097,NTI-gymnasiet Falun,Falu kommun,Falu kommun,secondary_school
90473340,NTI-gymnasiet Luleå,Luleå kommun,Luleå kommun,secondary_school
12613085,NTI-gymnasiet Lund,Lunds kommun,Lunds kommun,secondary_school
52129378,NTI-gymnasiet Malmö,Malmö kommun,Malmö kommun,secondary_school
15870428,NTI-gymnasiet Sollentuna,Sollentuna kommun,Sollentuna kommun,secondary_school
15390992,NTI-gymnasiet Stockholm,Stockholms kommun,Stockholms kommun,secondary_school
48244956,NTI-gymnasiet Sundsvall,Sundsvalls kommun,Sundsvalls kommun,secondary_school
37517404,NTI-gymnasiet Södertälje,Södertälje kommun,Södertälje kommun,secondary_school
57668673,NTI-gymnasiet Umeå,Umeå kommun,Umeå kommun,secondary_school
32420077,"NVU, Brinellskolan 1",Fagersta kommun,Fagersta kommun,secondary_school
48434184,"NVU, Brinellskolan 2",Fagersta kommun,Fagersta kommun,secondary_school
62855448,Nacka Enskilda Gymnasium,Nacka kommun,Nacka kommun,secondary_school
36252055,"Nacka gymnasium, Natur & Teknik",Nacka kommun,Nacka kommun,secondary_school
91812793,"Nacka gymnasium, Samhälle",Nacka kommun,Nacka kommun,secondary_school
23821753,Nackademins Näringslivsgymnasium Solna,Solna kommun,Solna kommun,secondary_school
88624631,Naturbruksgymnasiet Kalmar 1,Kalmar kommun,Kalmar kommun,secondary_school
32003298,Naturbruksgymnasiet Osby,Osby kommun,Osby kommun,secondary_school
86896907,Naturbruksgymnasiet i Blekinge,Ronneby kommun,Ronneby kommun,secondary_school
86319615,Naturbruksgymnasiet i Burträsk,Skellefteå kommun,Skellefteå kommun,secondary_school
56067054,Naturbruksskolan Nuntorp,Vänersborgs kommun,Vänersborgs kommun,secondary_school
19035583,Naturbruksskolan Svenljunga,Svenljunga kommun,Svenljunga kommun,secondary_school
25698509,Naturbruksskolan Sötåsen,Töreboda kommun,Töreboda kommun,secondary_school
46332927,Naturbruksskolan Uddetorp,Skara kommun,Skara kommun,secondary_school
49379603,Naturlära i Hälsingland,Bollnäs kommun,Bollnäs kommun,secondary_school
44392995,Nicolaiskolan,Helsingborgs kommun,Helsingborgs kommun,secondary_school
44240250,Nifsarpsskolan fri,Eksjö kommun,Eksjö kommun,secondary_school
84329061,Nils Ericsonsgymnasiet 1,Trollhättans kommun,Trollhättans kommun,secondary_school
84225089,Nils Ericsonsgymnasiet 2,Trollhättans kommun,Trollhättans kommun,secondary_school
84978047,Nils Ericsonsgymnasiet 3,Trollhättans kommun,Trollhättans kommun,secondary_school
58518163,Nils Fredriksson Utbildning,Svedala kommun,Svedala kommun,secondary_school
22446331,Nils Holgerssongy i Skurup,Skurups kommun,Skurups kommun,secondary_school
61119556,Njudungsgymnasiet 1,Vetlanda kommun,Vetlanda kommun,secondary_school
82251333,Njudungsgymnasiet 2,Vetlanda kommun,Vetlanda kommun,secondary_school
99864908,Njudungsgymnasiet 3,Vetlanda kommun,Vetlanda kommun,secondary_school
27106031,Njudungsgymnasiet 4,Vetlanda kommun,Vetlanda kommun,secondary_school
59463950,Njudungsgymnasiet 5,Vetlanda kommun,Vetlanda kommun,secondary_school
33076536,Njudungsgymnasiet 6,Vetlanda kommun,Vetlanda kommun,secondary_school
39583059,Nobelgymnasiet,Karlstads kommun,Karlstads kommun,secondary_school
59655752,Nordenbergsskolan 1,Olofströms kommun,Olofströms kommun,secondary_school
88750078,Nordenbergsskolan 2,Olofströms kommun,Olofströms kommun,secondary_school
50108759,Nordenbergsskolan 3,Olofströms kommun,Olofströms kommun,secondary_school
30762346,Nordiska Musikgymnasiet,Stockholms kommun,Stockholms kommun,secondary_school
32580162,Nordviksskolan,Kramfors kommun,Kramfors kommun,secondary_school
82964090,Norra Real 82964090,Stockholms kommun,Stockholms kommun,secondary_school
88955893,Norra Real 88955893,Stockholms kommun,Stockholms kommun,secondary_school
17204216,Norrköpings Lärlingsgymnasium,Norrköpings kommun,Norrköpings kommun,secondary_school
26267406,Norrtelje Teknik- och Naturbruksgymnasium,Norrtälje kommun,Norrtälje kommun,secondary_school
33678402,Norrängsskolan,Hässleholms kommun,Hässleholms kommun,secondary_school
25985417,Norsjö gymnasium,Norsjö kommun,Norsjö kommun,secondary_school
37677921,Nossebro Lärcenter,Essunga kommun,Essunga kommun,secondary_school
16748680,Nova Academy,Simrishamns kommun,Simrishamns kommun,secondary_school
17643936,Nya Bergska väst,Finspångs kommun,Finspångs kommun,secondary_school
24273261,Nya Bergska Öst,Finspångs kommun,Finspångs kommun,secondary_school
14355031,Nya DesignGymnasiet,Nacka kommun,Nacka kommun,secondary_school
60424371,Nyköping Strand Utbildn.center,Nyköpings kommun,Nyköpings kommun,secondary_school
95785055,Nyköpings Enskilda Gymnasium,Nyköpings kommun,Nyköpings kommun,secondary_school
68655578,Nyköpings gymnasium Gripen1,Nyköpings kommun,Nyköpings kommun,secondary_school
99946034,Nyköpings gymnasium Gripen2,Nyköpings kommun,Nyköpings kommun,secondary_school
17062663,Nyköpings gymnasium Skavsta,Nyköpings kommun,Nyköpings kommun,secondary_school
68741484,Nyköpings gymnasium Tessin,Nyköpings kommun,Nyköpings kommun,secondary_school
37054246,Nynäshamns gymnasium,Nynäshamns kommun,Nynäshamns kommun,secondary_school
10226870,Nyströmska skolan 1,Söderköpings kommun,Söderköpings kommun,secondary_school
19839859,Nyströmska skolan 2,Söderköpings kommun,Söderköpings kommun,secondary_school
80167319,Nytorps Hästgymnasium,Bollnäs kommun,Bollnäs kommun,secondary_school
42060237,Nösnäsgymnasiet 1,Stenungsunds kommun,Stenungsunds kommun,secondary_school
89816391,Nösnäsgymnasiet 2,Stenungsunds kommun,Stenungsunds kommun,secondary_school
14448619,Nösnäsgymnasiet 3,Stenungsunds kommun,Stenungsunds kommun,secondary_school
12546590,Nösnäsgymnasiet 4,Stenungsunds kommun,Stenungsunds kommun,secondary_school
63943560,Odenplansgymnasiet,Stockholms kommun,Stockholms kommun,secondary_school
16555851,Olinsgymnasiet,Skara kommun,Skara kommun,secondary_school
53462953,Olympiaskolan,Helsingborgs kommun,Helsingborgs kommun,secondary_school
71512894,Osbecksgymnasiet RO1,Laholms kommun,Laholms kommun,secondary_school
71517572,Osbecksgymnasiet RO1,Laholms kommun,Laholms kommun,secondary_school
70969556,Osbecksgymnasiet RO2,Laholms kommun,Laholms kommun,secondary_school
11311971,Osbecksgymnasiet RO3,Laholms kommun,Laholms kommun,secondary_school
85459854,Oscarsgymnasiet A,Oskarshamns kommun,Oskarshamns kommun,secondary_school
81876614,Oscarsgymnasiet B,Oskarshamns kommun,Oskarshamns kommun,secondary_school
44963095,Oscarsgymnasiet C,Oskarshamns kommun,Oskarshamns kommun,secondary_school
18711877,Oscarsgymnasiet D,Oskarshamns kommun,Oskarshamns kommun,secondary_school
48239840,Oscarsgymnasiet E,Oskarshamns kommun,Oskarshamns kommun,secondary_school
24650116,P A Fogelströms gymnasium 24650116,Stockholms kommun,Stockholms kommun,secondary_school
16161214,"Park, Område 4",Ystads kommun,Ystads kommun,secondary_school
61229217,Partille Gymnasium/Nat. Prg.,Partille kommun,Partille kommun,secondary_school
21862642,Partille gymnasium/IM,Partille kommun,Partille kommun,secondary_school
65381163,Pauliskolan,Malmö kommun,Malmö kommun,secondary_school
67614811,Pauliskolan Ro 2,Malmö kommun,Malmö kommun,secondary_school
58623845,Pauliskolan Ro 3,Malmö kommun,Malmö kommun,secondary_school
88886610,Peabskolan Göteborg,Göteborgs kommun,Göteborgs kommun,secondary_school
98541468,Peabskolan Malmö,Malmö kommun,Malmö kommun,secondary_school
70119254,Peabskolan Solna,Solna kommun,Solna kommun,secondary_school
23245229,Peabskolan Ängelholm,Ängelholms kommun,Ängelholms kommun,secondary_school
54599691,Peder Skrivares skola Enhet 1,Varbergs kommun,Varbergs kommun,secondary_school
54004368,Peder Skrivares skola Enhet 2,Varbergs kommun,Varbergs kommun,secondary_school
54467211,Peder Skrivares skola Enhet 3,Varbergs kommun,Varbergs kommun,secondary_school
78295411,Per Brahegymnasiet RO 1,Jönköpings kommun,Jönköpings kommun,secondary_school
